出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"114/04/04","110/10","1101","台泥","水泥工業","9565047","9597804","9466748","-0.34129682164795194","1.0383607971818833","86470663","85900494","0.6637552049467841","以上營收不包含停業部門營收:110年10月 0 仟元暨109年10月827,152仟元；110年1-10月8,113,370仟元暨109年1-10月6,641,898仟元"
"114/04/04","110/10","1102","亞泥","水泥工業","9454594","7831470","7433331","20.725661976614862","27.191887459336872","71265318","61997504","14.948688902056444","-"
"114/04/04","110/10","1103","嘉泥","水泥工業","193141","201306","165638","-4.056014227097056","16.604281626196887","1848365","1647163","12.215063111543909","-"
"114/04/04","110/10","1104","環泥","水泥工業","558944","528251","495885","5.810306085554027","12.716456436472166","4917168","4382436","12.201706995835194","-"
"114/04/04","110/10","1108","幸福","水泥工業","276724","269964","381651","2.504037575380421","-27.492918923309517","3181740","3739997","-14.926669727275183","-"
"114/04/04","110/10","1109","信大","水泥工業","660615","376885","789783","75.28291123286944","-16.354872161087286","5818724","6003212","-3.0731548377768436","-"
"114/04/04","110/10","1110","東泥","水泥工業","151364","140017","143594","8.10401594092146","5.411089599844004","1495023","1280618","16.742307229790615","-"
"114/04/04","110/10","1201","味全","食品工業","1709407","1821712","1654044","-6.1648054138085495","3.3471298224231036","16565280","15596088","6.214327592919455","-"
"114/04/04","110/10","1203","味王","食品工業","441364","504898","435262","-12.58353172323915","1.4019142493486683","4921075","5026648","-2.1002664200875016","-"
"114/04/04","110/10","1210","大成","食品工業","8186264","9493296","7578191","-13.767947402040345","8.023986199344936","83517527","64882736","28.72072318282016","-"
"114/04/04","110/10","1213","大飲","食品工業","27981","34387","26380","-18.629133102625993","6.0689916603487495","362288","352924","2.6532624587729936","-"
"114/04/04","110/10","1215","卜蜂","食品工業","2086329","2048288","1913473","1.857209533034417","9.033626291042518","20148014","18280181","10.217803642097417","-"
"114/04/04","110/10","1216","統一","食品工業","39134900","41123727","36463221","-4.836203197244258","7.327051551479777","396850722","377275653","5.188532269268911","-"
"114/04/04","110/10","1217","愛之味","食品工業","305710","463500","266129","-34.04314994606257","14.872862408831807","4089864","4051478","0.9474567059231224","-"
"114/04/04","110/10","1218","泰山","食品工業","829908","888282","676243","-6.571561733773734","22.72334057432018","8284002","7105867","16.57975022611597","-"
"114/04/04","110/10","1219","福壽","食品工業","1209578","1192316","1099296","1.447770557469664","10.032056880039589","11992819","10058390","19.231994384787228","-"
"114/04/04","110/10","1220","台榮","食品工業","280906","267658","241613","4.949599862511115","16.262783873384297","2569871","2297494","11.855395487431087","-"
"114/04/04","110/10","1225","福懋油","食品工業","1081685","1045897","817026","3.421751855106191","32.39297158229971","10529479","8306554","26.761097321464472","-"
"114/04/04","110/10","1227","佳格","食品工業","2716771","3294742","2812353","-17.54222333645548","-3.3986487471522957","27060080","27036883","0.08579761209899825","-"
"114/04/04","110/10","1229","聯華","食品工業","974105","832723","807007","16.978274888528357","20.705892266114173","9023870","7906778","14.128283353851595","-"
"114/04/04","110/10","1231","聯華食","食品工業","752598","706336","708224","6.549574140352467","6.265531809145129","7706770","7193868","7.129711026112795","-"
"114/04/04","110/10","1232","大統益","食品工業","1987843","1650643","1516071","20.428402749716323","31.118067689441986","16590128","14001832","18.48540962354069","-"
"114/04/04","110/10","1233","天仁","食品工業","140650","163902","147219","-14.186526094861563","-4.462059924330419","1436721","1566522","-8.285935339561142","-"
"114/04/04","110/10","1234","黑松","食品工業","765041","790834","753787","-3.261493562492255","1.4929947054008625","7557263","7622804","-0.8598017212563775","-"
"114/04/04","110/10","1235","興泰","食品工業","1776","24875","6355","-92.86030150753768","-72.05350118017309","38660","61710","-37.352130935018636","與去年差異超過50%為昇鋒去年同期有370萬股利收入及認列出售股票收入94萬"
"114/04/04","110/10","1236","宏亞","食品工業","119686","174351","112963","-31.35341925196873","5.9515062454077885","1343802","1262771","6.416919615670617","-"
"114/04/04","110/10","1256","鮮活果汁-KY","食品工業","244920","506111","250600","-51.60745370086799","-2.266560255387071","4128858","2957816","39.59144179353956","-"
"114/04/04","110/10","1301","台塑","塑膠工業","24683931","21433730","16712494","15.163954197426206","47.697471125494495","223875176","147890638","51.37886956711891","去年受疫情影響，石化產品價格大跌，今年疫情趨緩且供給減少，推升行情，因此累計合併營收比去年增加51.38%。"
"114/04/04","110/10","1303","南亞","塑膠工業","37452644","35710126","24739023","4.879618738953764","51.39095832523378","341079537","218711317","55.94965165885769","去年肺炎疫情影響全球經濟活動；今年景氣大幅增溫，本公司營收較去年大幅增加。"
"114/04/04","110/10","1304","台聚","塑膠工業","6733585","6396966","4622066","5.26216647079256","45.683445454911286","59143376","39250828","50.68058182110197","因市場環境影響，銷售量價皆優於去年同期，故營收增加。"
